p3,date_known,ub,p4,algo,p1,p2,mean_run,iteration,real_cost,anytime_cost,memory_style,hyper_parametr
1.0,true,5,0.0,,0.2,1.0,5,215,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,216,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,217,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,218,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,219,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,220,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,221,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,222,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,223,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,224,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,225,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,226,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,227,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,228,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,229,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,230,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,231,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,232,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,233,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,234,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,235,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,236,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,237,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,238,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,239,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,240,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,241,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,242,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,243,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,244,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,245,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,246,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,247,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,248,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,5,249,516,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,0,2147483647,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,1,2142,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,2,2142,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,3,1918,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,4,1966,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,5,1578,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,6,1580,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,7,1660,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,8,1924,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,9,1722,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,10,1514,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,11,1766,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,12,1302,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,13,1560,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,14,1342,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,15,1076,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,16,1052,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,17,1098,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,18,1140,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,19,1350,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,20,1266,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,21,1200,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,22,1072,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,23,1148,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,24,1156,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,25,1212,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,26,1212,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,27,1234,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,28,1194,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,29,984,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,30,1078,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,31,976,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,32,976,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,33,990,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,34,1142,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,35,1186,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,36,1142,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,37,946,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,38,1010,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,39,886,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,40,934,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,41,818,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,42,898,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,43,934,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,44,894,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,45,932,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,46,928,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,47,826,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,48,848,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,49,848,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,50,928,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,51,916,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,52,744,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,53,888,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,54,888,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,55,886,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,56,882,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,57,790,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,58,912,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,59,912,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,60,912,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,61,890,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,62,890,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,63,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,64,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,65,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,66,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,67,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,68,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,69,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,70,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,71,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,72,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,73,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,74,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,75,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,76,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,77,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,78,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,79,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,80,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,81,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,82,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,83,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,84,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,85,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,86,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,87,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,88,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,89,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,90,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,91,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,92,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,93,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,94,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,95,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,96,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,97,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,98,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,99,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,100,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,101,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,102,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,103,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,104,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,105,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,106,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,107,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,108,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,109,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,110,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,111,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,112,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,113,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,114,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,115,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,116,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,117,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,118,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,119,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,120,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,121,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,122,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,123,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,124,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,125,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,126,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,127,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,128,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,129,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,130,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,131,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,132,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,133,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,134,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,135,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,136,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,137,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,138,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,139,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,140,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,141,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,142,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,143,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,144,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,145,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,146,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,147,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,148,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,149,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,150,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,151,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,152,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,153,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,154,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,155,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,156,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,157,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,158,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,159,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,160,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,161,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,162,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,163,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,164,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,165,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,166,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,167,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,168,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,169,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,170,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,171,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,172,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,173,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,174,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,175,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,176,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,177,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,178,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,179,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,180,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,181,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,182,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,183,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,184,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,185,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,186,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,187,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,188,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,189,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,190,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,191,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,192,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,193,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,194,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,195,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,196,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,197,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,198,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,199,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,200,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,201,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,202,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,203,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,204,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,205,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,206,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,207,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,208,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,209,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,210,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,211,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,212,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,213,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,214,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,215,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,216,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,217,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,218,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,219,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,220,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,221,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,222,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,223,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,224,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,225,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,226,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,227,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,228,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,229,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,230,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,231,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,232,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,233,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,234,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,235,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,236,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,237,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,238,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,239,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,240,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,241,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,242,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,243,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,244,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,245,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,246,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,247,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,248,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,6,249,850,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,0,2147483647,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,1,2406,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,2,2406,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,3,2110,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,4,2098,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,5,2152,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,6,1980,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,7,1782,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,8,1622,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,9,1242,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,10,1140,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,11,1076,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,12,1074,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,13,910,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,14,1036,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,15,1004,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,16,1182,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,17,1150,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,18,832,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,19,920,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,20,920,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,21,920,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,22,920,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,23,920,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,24,858,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,25,866,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,26,866,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,27,866,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,28,866,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,29,866,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,30,790,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,31,950,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,32,790,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,33,790,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,34,790,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,35,790,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,36,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,37,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,38,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,39,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,40,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,41,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,42,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,43,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,44,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,45,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,46,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,47,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,48,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,49,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,50,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,51,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,52,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,53,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,54,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,55,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,56,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,57,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,58,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,59,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,60,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,61,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,62,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,63,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,64,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,65,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,66,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,67,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,68,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,69,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,70,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,71,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,72,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,73,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,74,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,75,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,76,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,77,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,78,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,79,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,80,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,81,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,82,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,83,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,84,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,85,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,86,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,87,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,88,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,89,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,90,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,91,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,92,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,93,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,94,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,95,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,96,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,97,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,98,798,2147483647,2,4
1.0,true,5,0.0,,0.2,1.0,7,99,798,2147483647,2,4
