p3,date_known,ub,p4,algo,p1,p2,mean_run,iteration,real_cost
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,0,12064
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,1,10214
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,2,9996
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,3,9736
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,4,8619
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,5,8122
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,6,8157
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,7,8163
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,8,8337
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,9,7765
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,10,7554
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,11,7422
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,12,7383
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,13,7348
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,14,7383
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,15,7376
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,16,7371
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,17,7376
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,18,7383
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,19,7348
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,20,7383
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,21,7376
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,22,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,23,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,24,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,25,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,26,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,27,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,28,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,29,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,30,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,31,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,32,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,33,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,34,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,35,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,36,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,37,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,38,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,39,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,40,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,41,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,42,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,43,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,44,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,45,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,46,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,47,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,48,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,49,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,50,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,51,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,52,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,53,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,54,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,55,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,56,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,57,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,58,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,59,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,60,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,61,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,62,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,63,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,64,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,65,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,66,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,67,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,68,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,69,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,70,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,71,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,72,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,73,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,74,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,75,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,76,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,77,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,78,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,79,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,80,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,81,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,82,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,83,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,84,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,85,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,86,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,87,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,88,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,89,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,90,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,91,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,92,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,93,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,94,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,95,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,96,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,97,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,98,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,99,7330
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,0,12851
