p3,date_known,ub,p4,algo,p1,p2,mean_run,iteration,real_cost
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,0,1404
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,1,1220
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,2,1218
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,3,1135
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,4,1089
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,5,983
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,6,976
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,7,983
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,8,954
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,9,945
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,10,940
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,11,931
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,12,908
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,13,899
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,14,887
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,15,881
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,16,876
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,17,869
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,18,865
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,19,865
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,20,861
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,21,856
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,22,846
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,23,846
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,24,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,25,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,26,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,27,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,28,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,29,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,30,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,31,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,32,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,33,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,34,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,35,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,36,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,37,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,38,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,39,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,40,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,41,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,42,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,43,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,44,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,45,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,46,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,47,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,48,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,49,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,50,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,51,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,52,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,53,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,54,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,55,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,56,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,57,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,58,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,59,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,60,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,61,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,62,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,63,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,64,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,65,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,66,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,67,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,68,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,69,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,70,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,71,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,72,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,73,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,74,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,75,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,76,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,77,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,78,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,79,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,80,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,81,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,82,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,83,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,84,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,85,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,86,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,87,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,88,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,89,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,90,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,91,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,92,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,93,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,94,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,95,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,96,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,97,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,98,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,1,99,842
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,0,1491
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,1,1257
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,2,1261
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,3,1137
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,4,1119
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,5,1071
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,6,1025
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,7,1015
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,8,998
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,9,987
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,10,963
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,11,976
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,12,958
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,13,946
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,14,950
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,15,943
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,16,939
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,17,942
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,18,934
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,19,934
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,20,932
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,21,932
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,22,924
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,23,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,24,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,25,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,26,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,27,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,28,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,29,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,30,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,31,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,32,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,33,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,34,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,35,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,36,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,37,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,38,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,39,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,40,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,41,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,42,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,43,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,44,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,45,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,46,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,47,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,48,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,49,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,50,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,51,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,52,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,53,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,54,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,55,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,56,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,57,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,58,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,59,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,60,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,61,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,62,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,63,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,64,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,65,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,66,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,67,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,68,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,69,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,70,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,71,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,72,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,73,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,74,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,75,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,76,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,77,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,78,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,79,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,80,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,81,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,82,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,83,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,84,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,85,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,86,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,87,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,88,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,89,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,90,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,91,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,92,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,93,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,94,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,95,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,96,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,97,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,98,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,2,99,920
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,0,1381
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,1,1254
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,2,1203
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,3,1075
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,4,1042
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,5,1010
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,6,984
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,7,990
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,8,978
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,9,965
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,10,990
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,11,973
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,12,942
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,13,947
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,14,946
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,15,918
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,16,932
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,17,919
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,18,924
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,19,903
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,20,899
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,21,866
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,22,859
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,23,857
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,24,850
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,25,850
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,26,850
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,27,850
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,28,850
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,29,850
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,30,850
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,31,850
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,32,850
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,33,850
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,34,850
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,35,850
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,36,850
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,37,850
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,38,850
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,39,850
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,40,850
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,41,850
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,42,850
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,43,850
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,44,850
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,45,850
0.0,false,10,0.0,dsaD0.8,0.2,1.0,3,46,850
