p3,date_known,ub,p4,algo,p1,p2,mean_run,iteration,real_cost
0.0,false,0,0.0,mgm,0.2,1.0,1,0,1404
0.0,false,0,0.0,mgm,0.2,1.0,1,1,1404
0.0,false,0,0.0,mgm,0.2,1.0,1,2,1291
0.0,false,0,0.0,mgm,0.2,1.0,1,3,1291
0.0,false,0,0.0,mgm,0.2,1.0,1,4,1157
0.0,false,0,0.0,mgm,0.2,1.0,1,5,1157
0.0,false,0,0.0,mgm,0.2,1.0,1,6,1082
0.0,false,0,0.0,mgm,0.2,1.0,1,7,1082
0.0,false,0,0.0,mgm,0.2,1.0,1,8,1028
0.0,false,0,0.0,mgm,0.2,1.0,1,9,1028
0.0,false,0,0.0,mgm,0.2,1.0,1,10,999
0.0,false,0,0.0,mgm,0.2,1.0,1,11,999
0.0,false,0,0.0,mgm,0.2,1.0,1,12,976
0.0,false,0,0.0,mgm,0.2,1.0,1,13,976
0.0,false,0,0.0,mgm,0.2,1.0,1,14,972
0.0,false,0,0.0,mgm,0.2,1.0,1,15,972
0.0,false,0,0.0,mgm,0.2,1.0,1,16,961
0.0,false,0,0.0,mgm,0.2,1.0,1,17,961
0.0,false,0,0.0,mgm,0.2,1.0,1,18,949
0.0,false,0,0.0,mgm,0.2,1.0,1,19,949
0.0,false,0,0.0,mgm,0.2,1.0,1,20,944
0.0,false,0,0.0,mgm,0.2,1.0,1,21,944
0.0,false,0,0.0,mgm,0.2,1.0,1,22,931
0.0,false,0,0.0,mgm,0.2,1.0,1,23,931
0.0,false,0,0.0,mgm,0.2,1.0,1,24,920
0.0,false,0,0.0,mgm,0.2,1.0,1,25,920
0.0,false,0,0.0,mgm,0.2,1.0,1,26,896
0.0,false,0,0.0,mgm,0.2,1.0,1,27,896
0.0,false,0,0.0,mgm,0.2,1.0,1,28,877
0.0,false,0,0.0,mgm,0.2,1.0,1,29,877
0.0,false,0,0.0,mgm,0.2,1.0,1,30,861
0.0,false,0,0.0,mgm,0.2,1.0,1,31,861
0.0,false,0,0.0,mgm,0.2,1.0,1,32,848
0.0,false,0,0.0,mgm,0.2,1.0,1,33,848
0.0,false,0,0.0,mgm,0.2,1.0,1,34,848
0.0,false,0,0.0,mgm,0.2,1.0,1,35,848
0.0,false,0,0.0,mgm,0.2,1.0,1,36,848
0.0,false,0,0.0,mgm,0.2,1.0,1,37,848
0.0,false,0,0.0,mgm,0.2,1.0,1,38,848
0.0,false,0,0.0,mgm,0.2,1.0,1,39,848
0.0,false,0,0.0,mgm,0.2,1.0,1,40,848
0.0,false,0,0.0,mgm,0.2,1.0,1,41,848
0.0,false,0,0.0,mgm,0.2,1.0,1,42,848
0.0,false,0,0.0,mgm,0.2,1.0,1,43,848
0.0,false,0,0.0,mgm,0.2,1.0,1,44,848
0.0,false,0,0.0,mgm,0.2,1.0,1,45,848
0.0,false,0,0.0,mgm,0.2,1.0,1,46,848
0.0,false,0,0.0,mgm,0.2,1.0,1,47,848
0.0,false,0,0.0,mgm,0.2,1.0,1,48,848
0.0,false,0,0.0,mgm,0.2,1.0,1,49,848
0.0,false,0,0.0,mgm,0.2,1.0,1,50,848
0.0,false,0,0.0,mgm,0.2,1.0,1,51,848
0.0,false,0,0.0,mgm,0.2,1.0,1,52,848
0.0,false,0,0.0,mgm,0.2,1.0,1,53,848
0.0,false,0,0.0,mgm,0.2,1.0,1,54,848
0.0,false,0,0.0,mgm,0.2,1.0,1,55,848
0.0,false,0,0.0,mgm,0.2,1.0,1,56,848
0.0,false,0,0.0,mgm,0.2,1.0,1,57,848
0.0,false,0,0.0,mgm,0.2,1.0,1,58,848
0.0,false,0,0.0,mgm,0.2,1.0,1,59,848
0.0,false,0,0.0,mgm,0.2,1.0,1,60,848
0.0,false,0,0.0,mgm,0.2,1.0,1,61,848
0.0,false,0,0.0,mgm,0.2,1.0,1,62,848
0.0,false,0,0.0,mgm,0.2,1.0,1,63,848
0.0,false,0,0.0,mgm,0.2,1.0,1,64,848
0.0,false,0,0.0,mgm,0.2,1.0,1,65,848
0.0,false,0,0.0,mgm,0.2,1.0,1,66,848
0.0,false,0,0.0,mgm,0.2,1.0,1,67,848
0.0,false,0,0.0,mgm,0.2,1.0,1,68,848
0.0,false,0,0.0,mgm,0.2,1.0,1,69,848
0.0,false,0,0.0,mgm,0.2,1.0,1,70,848
0.0,false,0,0.0,mgm,0.2,1.0,1,71,848
0.0,false,0,0.0,mgm,0.2,1.0,1,72,848
0.0,false,0,0.0,mgm,0.2,1.0,1,73,848
0.0,false,0,0.0,mgm,0.2,1.0,1,74,848
0.0,false,0,0.0,mgm,0.2,1.0,1,75,848
0.0,false,0,0.0,mgm,0.2,1.0,1,76,848
0.0,false,0,0.0,mgm,0.2,1.0,1,77,848
0.0,false,0,0.0,mgm,0.2,1.0,1,78,848
0.0,false,0,0.0,mgm,0.2,1.0,1,79,848
0.0,false,0,0.0,mgm,0.2,1.0,1,80,848
0.0,false,0,0.0,mgm,0.2,1.0,1,81,848
0.0,false,0,0.0,mgm,0.2,1.0,1,82,848
0.0,false,0,0.0,mgm,0.2,1.0,1,83,848
0.0,false,0,0.0,mgm,0.2,1.0,1,84,848
0.0,false,0,0.0,mgm,0.2,1.0,1,85,848
0.0,false,0,0.0,mgm,0.2,1.0,1,86,848
0.0,false,0,0.0,mgm,0.2,1.0,1,87,848
0.0,false,0,0.0,mgm,0.2,1.0,1,88,848
0.0,false,0,0.0,mgm,0.2,1.0,1,89,848
0.0,false,0,0.0,mgm,0.2,1.0,1,90,848
0.0,false,0,0.0,mgm,0.2,1.0,1,91,848
0.0,false,0,0.0,mgm,0.2,1.0,1,92,848
0.0,false,0,0.0,mgm,0.2,1.0,1,93,848
0.0,false,0,0.0,mgm,0.2,1.0,1,94,848
0.0,false,0,0.0,mgm,0.2,1.0,1,95,848
0.0,false,0,0.0,mgm,0.2,1.0,1,96,848
0.0,false,0,0.0,mgm,0.2,1.0,1,97,848
