p3,date_known,ub,p4,algo,p1,p2,mean_run,iteration,real_cost,anytime_cost
1.0,true,1,0.0,,0.5,1.0,1,0,2147483647,2147483647
1.0,true,1,0.0,,0.5,1.0,1,1,1864,2147483647
1.0,true,1,0.0,,0.5,1.0,1,2,1864,2147483647
1.0,true,1,0.0,,0.5,1.0,1,3,1460,2147483647
1.0,true,1,0.0,,0.5,1.0,1,4,1460,2147483647
1.0,true,1,0.0,,0.5,1.0,1,5,1402,2147483647
1.0,true,1,0.0,,0.5,1.0,1,6,1402,2147483647
1.0,true,1,0.0,,0.5,1.0,1,7,874,2147483647
1.0,true,1,0.0,,0.5,1.0,1,8,874,2147483647
1.0,true,1,0.0,,0.5,1.0,1,9,762,2147483647
1.0,true,1,0.0,,0.5,1.0,1,10,730,2147483647
1.0,true,1,0.0,,0.5,1.0,1,11,730,2147483647
1.0,true,1,0.0,,0.5,1.0,1,12,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,13,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,14,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,15,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,16,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,17,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,18,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,19,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,20,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,21,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,22,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,23,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,24,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,25,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,26,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,27,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,28,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,29,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,30,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,31,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,32,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,33,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,34,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,35,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,36,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,37,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,38,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,39,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,40,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,41,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,42,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,43,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,44,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,45,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,46,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,47,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,48,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,49,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,50,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,51,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,52,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,53,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,54,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,55,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,56,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,57,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,58,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,59,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,60,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,61,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,62,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,63,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,64,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,65,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,66,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,67,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,68,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,69,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,70,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,71,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,72,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,73,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,74,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,75,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,76,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,77,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,78,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,79,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,80,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,81,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,82,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,83,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,84,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,85,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,86,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,87,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,88,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,89,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,90,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,91,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,92,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,93,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,94,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,95,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,96,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,97,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,98,612,2147483647
1.0,true,1,0.0,,0.5,1.0,1,99,612,2147483647
