p3,date_known,ub,p4,algo,p1,p2,mean_run,iteration,real_cost,anytime_cost,top_cost,memory_style,hyper_parametr
1.0,true,5,0.0,,0.2,1.0,2,41,706,996,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,42,706,996,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,43,706,802,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,44,706,802,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,45,706,802,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,46,706,764,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,47,706,764,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,48,706,764,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,49,706,764,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,50,706,764,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,51,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,52,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,53,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,54,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,55,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,56,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,57,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,58,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,59,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,60,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,61,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,62,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,63,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,64,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,65,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,66,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,67,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,68,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,69,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,70,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,71,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,72,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,73,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,74,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,75,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,76,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,77,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,78,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,79,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,80,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,81,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,82,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,83,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,84,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,85,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,86,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,87,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,88,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,89,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,90,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,91,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,92,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,93,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,94,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,95,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,96,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,97,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,98,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,99,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,100,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,101,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,102,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,103,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,104,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,105,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,106,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,107,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,108,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,109,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,110,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,111,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,112,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,113,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,114,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,115,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,116,706,734,734,2,1000
1.0,true,5,0.0,,0.2,1.0,2,117,706,734,734,2,1000
