p3,date_known,ub,p4,algo,p1,p2,mean_run,iteration,real_cost,father_cost,anytime_cost
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,347,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,348,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,349,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,350,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,351,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,352,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,353,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,354,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,355,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,356,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,357,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,358,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,359,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,360,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,361,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,362,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,363,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,364,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,365,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,366,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,367,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,368,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,369,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,370,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,371,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,372,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,373,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,374,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,375,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,376,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,377,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,378,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,379,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,380,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,381,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,382,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,383,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,384,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,385,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,386,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,387,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,388,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,389,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,390,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,391,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,392,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,393,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,394,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,395,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,396,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,397,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,398,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,399,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,400,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,401,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,402,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,403,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,404,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,405,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,406,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,407,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,408,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,409,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,410,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,411,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,412,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,413,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,414,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,415,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,416,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,417,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,418,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,419,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,420,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,421,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,422,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,423,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,424,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,425,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,426,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,427,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,428,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,429,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,430,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,431,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,432,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,433,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,434,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,435,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,436,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,437,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,438,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,439,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,440,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,441,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,442,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,443,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,444,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,445,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,446,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,447,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,448,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,449,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,450,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,451,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,452,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,453,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,454,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,455,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,456,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,457,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,458,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,459,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,460,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,461,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,462,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,463,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,464,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,465,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,466,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,467,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,468,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,469,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,470,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,471,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,472,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,473,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,474,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,475,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,476,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,477,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,478,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,479,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,480,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,481,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,482,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,483,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,484,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,485,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,486,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,487,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,488,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,489,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,490,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,491,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,492,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,493,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,494,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,495,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,496,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,497,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,498,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,499,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,500,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,501,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,502,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,503,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,504,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,505,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,506,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,507,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,508,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,509,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,510,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,511,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,512,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,513,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,514,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,515,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,516,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,517,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,518,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,519,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,520,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,521,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,522,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,523,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,524,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,525,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,526,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,527,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,528,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,529,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,530,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,531,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,532,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,533,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,534,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,535,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,536,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,537,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,538,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,539,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,540,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,541,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,542,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,543,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,544,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,545,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,546,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,547,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,548,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,549,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,550,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,551,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,552,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,553,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,554,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,555,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,556,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,557,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,558,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,559,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,560,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,561,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,562,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,563,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,564,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,565,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,566,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,567,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,568,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,569,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,570,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,571,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,572,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,573,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,574,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,575,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,576,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,577,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,578,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,579,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,580,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,581,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,582,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,583,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,584,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,585,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,586,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,587,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,588,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,589,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,590,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,591,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,592,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,593,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,594,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,595,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,596,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,597,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,598,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,599,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,600,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,601,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,602,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,603,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,604,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,605,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,606,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,607,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,608,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,609,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,610,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,611,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,612,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,613,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,614,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,615,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,616,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,617,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,618,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,619,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,620,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,621,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,622,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,623,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,624,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,625,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,626,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,627,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,628,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,629,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,630,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,631,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,632,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,633,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,634,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,635,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,636,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,637,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,638,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,639,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,640,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,641,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,642,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,643,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,644,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,645,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,646,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,647,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,648,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,649,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,650,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,651,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,652,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,653,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,654,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,655,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,656,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,657,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,658,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,659,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,660,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,661,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,662,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,663,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,664,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,665,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,666,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,667,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,668,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,669,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,670,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,671,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,672,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,673,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,674,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,675,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,676,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,677,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,678,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,679,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,680,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,681,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,682,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,683,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,684,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,685,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,686,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,687,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,688,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,689,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,690,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,691,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,692,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,693,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,694,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,695,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,696,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,697,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,698,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,699,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,700,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,701,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,702,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,703,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,704,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,705,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,706,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,707,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,708,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,709,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,710,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,711,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,712,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,713,635,635,635
