p3,date_known,ub,p4,algo,p1,p2,mean_run,iteration,real_cost
0.7,false,10,0.0,dsaD0.7,0.5,1.0,1,0,31613
0.7,false,10,0.0,dsaD0.7,0.5,1.0,1,1,30370
0.7,false,10,0.0,dsaD0.7,0.5,1.0,1,2,29552
0.7,false,10,0.0,dsaD0.7,0.5,1.0,1,3,29255
0.7,false,10,0.0,dsaD0.7,0.5,1.0,1,4,27826
0.7,false,10,0.0,dsaD0.7,0.5,1.0,1,5,28270
0.7,false,10,0.0,dsaD0.7,0.5,1.0,1,6,27745
0.7,false,10,0.0,dsaD0.7,0.5,1.0,1,7,27970
0.7,false,10,0.0,dsaD0.7,0.5,1.0,1,8,27245
0.7,false,10,0.0,dsaD0.7,0.5,1.0,1,9,27373
0.7,false,10,0.0,dsaD0.7,0.5,1.0,1,10,28456
0.7,false,10,0.0,dsaD0.7,0.5,1.0,1,11,27422
0.7,false,10,0.0,dsaD0.7,0.5,1.0,1,12,27441
0.7,false,10,0.0,dsaD0.7,0.5,1.0,1,13,26517
0.7,false,10,0.0,dsaD0.7,0.5,1.0,1,14,25516
0.7,false,10,0.0,dsaD0.7,0.5,1.0,1,15,25383
0.7,false,10,0.0,dsaD0.7,0.5,1.0,1,16,26170
0.7,false,10,0.0,dsaD0.7,0.5,1.0,1,17,26523
0.7,false,10,0.0,dsaD0.7,0.5,1.0,1,18,26174
0.7,false,10,0.0,dsaD0.7,0.5,1.0,1,19,26662
0.7,false,10,0.0,dsaD0.7,0.5,1.0,1,20,27034
0.7,false,10,0.0,dsaD0.7,0.5,1.0,1,21,26334
0.7,false,10,0.0,dsaD0.7,0.5,1.0,1,22,24842
0.7,false,10,0.0,dsaD0.7,0.5,1.0,1,23,24973
0.7,false,10,0.0,dsaD0.7,0.5,1.0,1,24,25043
0.7,false,10,0.0,dsaD0.7,0.5,1.0,1,25,25134
0.7,false,10,0.0,dsaD0.7,0.5,1.0,1,26,25198
0.7,false,10,0.0,dsaD0.7,0.5,1.0,1,27,24576
0.7,false,10,0.0,dsaD0.7,0.5,1.0,1,28,24313
0.7,false,10,0.0,dsaD0.7,0.5,1.0,1,29,25661
