p3,date_known,ub,p4,algo,p1,p2,mean_run,iteration,real_cost,anytime_cost,top_cost,memory_style,hyper_parametr
1.0,true,5,0.0,,0.2,1.0,2,5,1390,2147483647,2147483647,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,6,1052,2147483647,2147483647,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,7,1110,2147483647,2147483647,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,8,1236,2147483647,2147483647,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,9,904,2147483647,2147483647,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,10,952,2147483647,2147483647,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,11,1262,2147483647,2147483647,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,12,942,2147483647,2147483647,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,13,1010,2147483647,2147483647,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,14,1272,2147483647,2147483647,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,15,1060,2147483647,2147483647,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,16,1132,2147483647,2147483647,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,17,1072,2147483647,2147483647,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,18,1060,2147483647,2147483647,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,19,1018,2147483647,2147483647,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,20,1018,2147483647,2147483647,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,21,964,2147483647,2147483647,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,22,928,2147483647,2147483647,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,23,1110,2147483647,2147483647,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,24,1042,2147483647,2147483647,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,25,914,2147483647,2147483647,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,26,914,2147483647,2147483647,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,27,1120,2147483647,696,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,28,1152,2147483647,696,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,29,838,2147483647,696,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,30,876,2147483647,696,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,31,876,2147483647,696,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,32,772,2147483647,696,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,33,920,2147483647,696,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,34,920,2147483647,696,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,35,1028,2147483647,696,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,36,1346,2147483647,696,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,37,1028,2147483647,696,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,38,940,696,696,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,39,808,696,696,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,40,830,696,696,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,41,850,696,696,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,42,876,696,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,43,876,696,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,44,876,892,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,45,850,892,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,46,702,872,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,47,702,872,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,48,1314,852,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,49,996,852,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,50,996,852,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,51,908,948,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,52,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,53,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,54,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,55,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,56,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,57,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,58,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,59,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,60,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,61,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,62,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,63,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,64,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,65,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,66,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,67,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,68,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,69,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,70,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,71,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,72,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,73,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,74,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,75,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,76,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,77,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,78,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,79,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,80,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,81,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,82,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,83,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,84,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,85,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,86,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,87,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,88,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,89,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,90,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,91,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,92,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,93,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,94,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,95,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,96,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,97,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,98,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,99,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,100,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,101,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,102,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,103,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,104,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,105,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,106,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,107,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,108,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,109,702,690,690,3,0.0
1.0,true,5,0.0,,0.2,1.0,2,110,702,690,690,3,0.0
