p3,date_known,ub,p4,algo,p1,p2,mean_run,iteration,real_cost
0.0,true,-1,-1.0,dsa,0.2,1.0,1,0,435
0.0,true,-1,-1.0,dsa,0.2,1.0,1,1,231
0.0,true,-1,-1.0,dsa,0.2,1.0,1,2,194
0.0,true,-1,-1.0,dsa,0.2,1.0,1,3,194
0.0,true,-1,-1.0,dsa,0.2,1.0,1,4,194
0.0,true,-1,-1.0,dsa,0.2,1.0,1,5,179
0.0,true,-1,-1.0,dsa,0.2,1.0,1,6,139
0.0,true,-1,-1.0,dsa,0.2,1.0,1,7,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,8,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,9,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,10,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,11,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,12,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,13,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,14,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,15,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,16,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,17,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,18,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,19,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,20,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,21,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,22,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,23,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,24,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,25,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,26,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,27,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,28,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,29,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,30,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,31,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,32,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,33,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,34,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,35,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,36,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,37,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,38,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,39,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,40,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,41,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,42,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,43,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,44,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,45,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,46,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,47,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,48,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,49,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,50,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,51,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,52,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,53,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,54,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,55,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,56,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,57,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,58,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,59,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,60,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,61,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,62,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,63,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,64,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,65,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,66,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,67,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,68,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,69,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,70,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,71,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,72,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,73,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,74,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,75,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,76,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,77,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,78,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,79,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,80,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,81,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,82,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,83,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,84,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,85,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,86,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,87,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,88,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,89,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,90,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,91,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,92,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,93,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,94,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,95,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,96,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,97,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,98,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,99,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,100,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,101,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,102,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,103,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,104,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,105,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,106,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,107,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,108,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,109,101
0.0,true,-1,-1.0,dsa,0.2,1.0,1,110,101
